"vcIDProd";"vcCodigoBarras";"vcPLU";"vcTipoProducto";"intIdUnidMed";"intIDMarca";"vcDescProd";"vcNombCorto";"dteFecUltCompra";"dteFecUltVenta";"dteFechAlta";"vcOperacion";"dteFechaOperacion"
"7501032396114       ";"7501032396114";"";"1.1.20.6";"2";"330";"Activia Ciruela Pasa bebible 240g.";"";"2017-05-10 11:12:04";"2018-03-23 20:45:36";"2014-10-11 12:26:51";"C";"2018-03-23 20:45:36"
"7501032396176       ";"7501032396176";"";"1.1.20.6";"2";"330";"Activia Nuez.Platano y Ceriales 240g.";"";"2017-05-06 16:19:14";"2018-03-23 20:45:35";"2014-10-11 12:20:39";"C";"2018-03-23 20:45:35"
"7501032397845       ";"7501032397845";"";"1.1.20.6";"2";"330";"Danonino Lunch 70g";"";"2018-04-07 14:47:33";"2018-04-04 16:27:30";"2017-06-14 11:24:10";"C";"2018-04-07 15:07:46"
"7501032397869       ";"7501032397869";"";"1.1.20.6";"2";"330";"Bene gastro danone 240g";"";"2018-04-04 12:04:25";"2018-04-08 18:56:35";"2017-03-15 11:46:55";"C";"2018-04-08 18:56:35"
"7501032397968       ";"7501032397968";"";"1.1.20.6";"2";"330";"Danup piñacocoketa 350g";"";"2018-04-07 14:47:33";"2018-04-04 20:21:30";"2017-06-21 12:37:07";"C";"2018-04-07 15:07:45"
"7501032397982       ";"7501032397982";"";"1.1.20.6";"2";"330";"Lic. danone nuez-cereal 350ml";"";"2018-01-13 15:24:25";"2018-01-21 22:23:24";"2018-01-13 15:33:28";"C";"2018-01-21 22:23:24"
"7501032398071       ";"7501032398071";"";"1.1.20.6";"2";"330";"Activia fresa 225g";"";"2018-03-28 12:23:16";"2018-04-07 20:37:42";"2017-05-17 11:32:51";"C";"2018-04-07 20:37:42"
"7501032398095       ";"7501032398095";"";"1.1.20.6";"2";"330";"Activia mango/avena 225g";"";"2018-04-04 12:04:25";"2018-04-06 12:19:51";"2017-05-17 11:35:02";"C";"2018-04-06 12:19:51"
"7501032398200       ";"7501032398200";"";"1.1.20.6";"2";"330";"Activia nuez/plato cereal 255g";"";"2018-04-04 12:04:25";"2018-03-24 11:25:29";"2017-05-17 11:41:17";"C";"2018-04-04 12:47:06"
"7501032398217       ";"7501032398217";"";"1.1.20.6";"2";"330";"Activia papaya/cereales 225g";"";"2018-03-28 12:23:16";"2018-04-05 13:06:20";"2017-06-03 15:23:56";"C";"2018-04-05 13:06:20"
"7501032398224       ";"7501032398224";"";"1.1.20.6";"2";"330";"Activia piña-apioynopal 225g";"";"2018-04-04 12:04:25";"2018-04-06 12:19:51";"2017-05-20 15:38:15";"C";"2018-04-06 12:19:51"
"7501032398255       ";"7501032398255";"";"1.1.20.6";"2";"330";"Activia ciruela pasa 225g";"";"2018-04-07 14:47:33";"2018-04-05 09:18:56";"2017-05-17 11:44:03";"C";"2018-04-07 15:07:45"
"7501032398262       ";"7501032398262";"";"1.1.20.6";"2";"330";"Danup fresabrosa 350g";"";"2018-04-04 12:04:25";"2018-04-03 11:04:32";"2017-06-14 11:22:21";"C";"2018-04-04 12:47:06"
"7501032398484       ";"7501032398484";"";"1.1.20.6";"2";"330";"Danone durazno 220g";"";"2018-04-07 14:47:33";"2018-04-08 17:22:55";"2017-11-22 12:10:45";"C";"2018-04-08 17:22:55"
"7501032398491       ";"7501032398491";"";"1.1.20.6";"2";"330";"Danone manzana 220g..";"";"2018-03-07 11:27:20";"2018-04-04 12:43:08";"2017-12-06 11:12:39";"C";"2018-04-04 12:43:08"
"7501032398576       ";"7501032398576";"";"1.1.20.6";"2";"330";"Danone fresa 220g..";"";"2018-03-10 14:12:37";"2018-04-05 12:23:09";"2017-12-06 11:11:07";"C";"2018-04-05 12:23:09"
"7501032398583       ";"7501032398583";"";"1.1.20.6";"2";"330";"Danup fresa-brosa 220g";"";"2018-04-04 12:04:25";"2018-04-01 20:44:25";"2017-11-22 12:12:58";"C";"2018-04-04 12:47:06"
"7501032398606       ";"7501032398606";"";"1.1.20.6";"2";"330";"Danup piña cocoketa 220g";"";"2018-04-07 14:47:33";"2018-04-06 14:07:19";"2017-11-11 16:50:07";"C";"2018-04-07 15:07:46"
"7501032398941       ";"7501032398941";"";"1.1.20.6";"2";"330";"Oikos griego fru.rojo-coco 225g";"";"2018-02-21 11:44:01";"2018-02-18 14:33:45";"2018-01-10 12:11:14";"C";"2018-02-21 11:47:24"
"7501032399542       ";"7501032399542";"";"1.1.20.6";"2";"330";"Danone manzana 220g..p/b";"";"2018-04-07 14:47:33";"2018-04-05 11:59:03";"2018-04-04 12:31:41";"C";"2018-04-07 15:07:46"
"7501032485016       ";"7501032485016";"";"1.10.4";"9";"1";"Caribe durazno 400ml";"";"2018-03-30 15:02:41";"2018-04-06 15:21:42";"2015-12-27 09:02:37";"C";"2018-04-06 15:21:42"
"7501032600181       ";"7501032600181";"";"1.1.20.2";"2";"1";"Mantequilla chipilo 90g";"";"2018-01-13 11:58:56";"2018-04-08 19:27:20";"2012-09-22 20:25:56";"C";"2018-04-08 19:27:20"
"7501032600686       ";"7501032600686";"";"1.1.17.8";"1";"1";"Iberia 90g";"";"2018-04-01 10:48:58";"2018-04-08 20:25:05";"2012-09-22 09:53:00";"C";"2018-04-08 20:25:05"
"7501032600839       ";"7501032600839";"";"1.1.20.2";"2";"1";"margarina Iberia 225g";"";"2017-10-20 20:20:22";"2018-03-28 13:57:27";"2012-10-13 22:57:27";"C";"2018-03-28 13:57:27"
"7501032601164       ";"7501032601164";"";"1.1.20.10";"2";"1";"Rancherito liquido 1kg";"";"2018-04-07 12:51:31";"2018-03-25 18:16:28";"2012-09-21 18:04:05";"C";"2018-04-07 13:14:08"
"7501032602482       ";"7501032602482";"";"1.1.20.3";"1";"1";"crema gina";"";"2018-04-07 12:51:31";"2018-03-30 18:21:01";"2012-10-16 18:31:25";"C";"2018-04-07 13:14:08"
"7501032604158       ";"7501032604158";"";"1.1.20.6";"1";"1";"Bonafina piña coco 700ml yog";"";"2018-04-07 12:51:31";"2018-03-27 20:21:08";"2012-09-22 13:30:35";"C";"2018-04-07 13:14:09"
"7501032605377       ";"7501032605377";"";"1.999";"1";"1";"Queso Amarillo Rancherito 126g";"";"2018-03-24 12:47:13";"2018-04-06 21:16:38";"2012-09-19 16:36:14";"C";"2018-04-06 21:16:38"
"7501032606695       ";"7501032606695";"";"1.1.20.6";"19";"1";"bonafina piña coco 450ml yog";"";"2018-04-07 12:51:31";"2018-04-08 21:25:24";"2012-09-18 22:46:19";"C";"2018-04-08 21:25:24"
"7501032606701       ";"7501032606701";"";"1.1.20.6";"2";"1";"bonafina fresa 450g Yoghurt";"";"2018-04-07 12:51:31";"2018-04-01 17:37:36";"2012-09-26 21:52:46";"C";"2018-04-07 13:14:09"
"7501032608033       ";"7501032608033";"";"1.1.20.6";"2";"1";"bonafina nuez 450g Yoghurt";"";"2018-03-17 12:42:53";"2018-04-03 09:42:57";"2012-11-04 21:03:30";"C";"2018-04-03 09:42:57"
"7501032608347       ";"7501032608347";"";"1.1.20.6";"2";"1";"Bonafina Fresa 700g Yoghurt";"";"2018-04-07 12:51:31";"2018-04-05 19:00:18";"2012-10-02 19:20:46";"C";"2018-04-07 13:14:09"
"7501032900168       822";"7501032900168";"822";"1.1.26.4";"3";"1114";"Raidolitos Anti-Mosquitos 12pz-822-";"";"2017-09-21 13:29:55";"2018-03-06 17:04:02";"2012-05-25 10:30:03";"C";"2018-03-06 17:04:02"
"7501035015067       ";"7501035015067";"";"1.10.7";"9";"210";"Vodka Oso Negro 250ml";"";"2017-03-03 21:35:26";"2018-03-05 16:34:24";"2012-05-25 10:30:03";"C";"2018-03-05 16:34:24"
"7501035030046       ";"7501035030046";"";"1.10.13";"2";"1";"poma rosa 750ml sidra";"";"2014-12-23 23:50:59";"2018-04-04 16:25:15";"2014-12-23 23:57:10";"C";"2018-04-04 16:25:15"
"7501035046177       ";"7501035046177";"";"1.1.18.9";"2";"647";"Boost Active 470ml";"";"2017-12-31 09:42:33";"2018-02-03 17:12:32";"2017-09-12 11:21:55";"C";"2018-02-03 17:12:32"
"7501035905054       ";"7501035905054";"";"1.1.26.7";"8";"252";"Ajax Amonia 1L";"";"2018-03-06 20:11:52";"2018-03-28 13:20:29";"2012-05-25 10:30:03";"C";"2018-03-28 13:20:29"
"7501035906464       ";"7501035906464";"";"1.1.26.7";"8";"258";"Fabuloso Fresco Amanecer 500ml";"";"2018-02-21 19:23:09";"2018-03-30 17:59:29";"2012-05-25 10:30:03";"C";"2018-03-30 17:59:29"
"7501035910034       ";"7501035910034";"";"1.1.26.7";"8";"258";"Fabuloso Lavanda1 lt";"";"2018-03-24 13:33:38";"2018-03-31 12:23:03";"2012-05-25 10:30:03";"C";"2018-03-31 12:23:03"
"7501035910041       ";"7501035910041";"";"1.1.26.7";"9";"258";"Fabuloso Mar Fresco 1L";"";"2018-04-07 12:23:36";"2018-04-08 13:03:11";"2012-05-25 10:30:03";"C";"2018-04-08 13:03:11"
"7501035910096       ";"7501035910096";"";"1.1.26.7";"9";"258";"Fabuloso Fresco Amanecer 1L";"";"2018-03-24 13:45:04";"2018-04-06 09:29:57";"2012-05-25 10:30:03";"C";"2018-04-06 09:29:57"
"7501035912793       ";"7501035912793";"";"1.1.26.5";"2";"268";"Barra Vel Rosita 350g";"";"2017-02-10 18:38:58";"2018-04-03 11:07:19";"2012-05-25 10:30:03";"C";"2018-04-03 11:07:19"
"7501039121610       ";"7501039121610";"";"1.1.25";"2";"1";"Aceite nutrioli 850 ml";"";"2018-04-01 15:27:27";"2018-03-30 16:33:47";"2017-10-25 17:24:29";"C";"2018-04-01 17:10:32"
"7501039400418       ";"7501039400418";"";"1.1.18.2";"2";"1502";"Boing Fresa Litro";"";"2018-03-10 10:51:56";"2018-03-28 20:51:30";"2012-09-18 18:11:17";"C";"2018-03-28 20:51:30"
"7501039400449       ";"7501039400449";"";"1.1.18.2";"2";"1502";"Boing mango litro";"";"2018-02-27 14:00:16";"2018-04-01 10:44:38";"2012-09-25 11:16:30";"C";"2018-04-01 10:44:38"
"7501039400456       ";"7501039400456";"";"1.1.18.2";"2";"1502";"Boing manzana litro";"";"2018-02-23 16:57:49";"2018-04-08 13:37:32";"2012-09-21 18:22:24";"C";"2018-04-08 13:37:32"
"7501039400470       ";"7501039400470";"";"1.1.18.2";"2";"1502";"Boing   Piña lito";"";"2017-07-08 21:24:38";"2018-02-13 17:47:11";"2012-10-06 18:54:37";"C";"2018-02-13 17:47:11"
"7501039400494       ";"7501039400494";"";"1.1.18.2";"2";"1502";"Boing uva litro";"";"2018-03-10 10:51:56";"2018-04-08 20:23:36";"2012-09-28 21:56:59";"C";"2018-04-08 20:23:36"
"7501039400807       ";"7501039400807";"";"1.1.18.2";"2";"1";"Boing mango trad. 1L";"";"2018-04-03 16:23:18";"2018-04-07 20:34:37";"2017-11-07 15:56:01";"C";"2018-04-07 20:34:37"
"7501039400814       ";"7501039400814";"";"1.1.18.2";"2";"1";"Boing guayaba tra.1L";"";"2018-04-03 16:23:18";"2018-04-06 21:18:26";"2017-11-07 15:52:09";"C";"2018-04-06 21:18:26"
"7501039400838       ";"7501039400838";"";"1.1.18.2";"2";"1502";"Boing tra. manzana 1L";"";"2018-04-03 16:23:18";"2018-04-08 21:02:34";"2018-01-31 16:40:22";"C";"2018-04-08 21:02:34"
"7501039400845       ";"7501039400845";"";"1.1.18.2";"2";"1";"Boing fresa trad. 1L";"";"2018-04-03 16:23:18";"2018-04-08 11:11:12";"2017-11-07 15:55:03";"C";"2018-04-08 11:11:12"
"7501040008894       16";"7501040008894";"16";"1.5.4";"14";"1181";"SALCHICHA fud TU-16-";"";"2018-04-06 20:13:24";"2018-04-06 20:15:34";"2012-05-25 10:30:03";"C";"2018-04-06 20:53:59"
"7501040009754       ";"7501040009754";"";"1.999";"1";"1";"Salchicha viena 266g";"";"2018-03-27 10:48:48";"2018-04-08 20:19:15";"2012-09-22 12:59:42";"C";"2018-04-08 20:19:15"
"7501040009761       ";"7501040009761";"";"1.999";"1";"1";"Salchicha pavo 266g";"";"2018-04-06 10:46:30";"2018-04-07 15:26:59";"2012-09-22 12:59:18";"C";"2018-04-07 15:26:59"
"7501040044533       ";"7501040044533       ";"";"1.1.20.21";"1";"1337";"PIZZA DE PEPPERONI 7"" FUD";"";"2018-03-06 10:49:53";"2018-03-20 20:22:30";"2012-05-25 10:30:03";"C";"2018-03-20 20:22:30"
"7501040044588       ";"7501040044588       ";"";"1.1.20.21";"1";"1337";"PIZZA HAWAIANA INDIVIDUAL FUD";"";"2018-01-23 10:53:01";"2018-02-01 18:28:11";"2012-05-25 10:30:03";"C";"2018-02-01 18:28:11"
"7501040070129       ";"7501040070129       ";"";"1.1.5.1";"1";"1177";"BEBIDA DE CAFE IRLANDES OLE";"";"2018-03-30 11:32:22";"2018-03-30 13:45:40";"2012-05-25 10:30:03";"C";"2018-03-30 13:45:40"
"7501040083808       ";"7501040083808       ";"";"1.1.20.10";"1";"1181";"QUESO AMERICANO NATURAL FUD 180G";"";"2018-04-06 10:46:30";"2018-04-05 17:02:21";"2012-05-25 10:30:03";"C";"2018-04-06 10:54:29"
"7501040083815       ";"7501040083815       ";"";"1.1.20.10";"1";"1181";"QUESO AMERICANO MANCHEGO FUD 180G";"";"2018-02-27 10:34:43";"2018-03-11 20:13:31";"2012-05-25 10:30:03";"C";"2018-03-11 20:13:31"
"7501040090011       ";"7501040090011";"";"1.1.20.6";"21";"1185";"yoplai natural 150g yoghurt";"";"2018-04-06 10:46:30";"2018-04-08 19:59:33";"2012-05-25 10:30:03";"C";"2018-04-08 19:59:33"
"7501040090028       ";"7501040090028";"";"1.1.20.6";"1";"1185";"yoplait NATURAL 1 KGS YPT";"";"2018-03-30 11:32:22";"2018-03-29 11:26:39";"2012-05-25 10:30:03";"C";"2018-03-30 12:22:27"
"7501040090080       ";"7501040090080       ";"";"1.1.20.6";"1";"1185";"YOGHURT FRUTAS FRESA 1 KGS YPT";"";"2018-02-02 10:54:26";"2018-01-19 21:50:53";"2012-05-25 10:30:03";"C";"2018-02-02 11:09:23"
"7501040090141       ";"7501040090141";"";"1.1.20.6";"2";"1185";"Yoplait FRUTAS CEREALES 150 GRS YPT";"";"2018-04-06 10:46:30";"2018-04-06 18:02:06";"2012-05-25 10:30:03";"C";"2018-04-06 18:02:06"
"7501040090691       ";"7501040090691       ";"";"1.1.20.6";"1";"1185";"YOGHURT FRUTAS CEREALES 0.45KG";"";"2018-03-30 11:32:22";"2018-03-29 09:12:15";"2012-05-25 10:30:03";"C";"2018-03-30 12:22:27"
"7501040090875       ";"7501040090875";"";"1.1.20.6";"2";"1185";"yoplait fresa 150g yoghurt";"";"2018-04-06 10:46:30";"2018-04-08 15:36:09";"2012-05-25 10:30:03";"C";"2018-04-08 15:36:09"
"7501040090950       ";"7501040090950";"";"1.1.20.6";"2";"1185";"YOPLAIT BAT.FRESA 0.45KG";"";"2018-03-30 11:32:22";"2018-03-27 19:38:58";"2012-05-25 10:30:03";"C";"2018-03-30 12:22:27"
"7501040090967       ";"7501040090967";"";"1.1.20.6";"2";"1185";"YOPLAIT BAT.NATURL 0.45KG";"";"2018-04-03 11:14:24";"2018-04-07 17:40:04";"2012-05-25 10:30:03";"C";"2018-04-07 17:40:04"
"7501040091230       ";"7501040091230";"";"1.1.20.6";"2";"1185";"YOGHURT piña coco p/b220G YPT";"";"2018-04-03 11:14:24";"2018-04-08 16:31:57";"2012-05-25 10:30:03";"C";"2018-04-08 16:31:57"
"7501040091407       ";"7501040091407";"";"1.1.20.6";"2";"1185";"yoplait FRESA p/b";"";"2018-04-03 11:14:24";"2018-04-08 15:36:09";"2012-05-25 10:30:03";"C";"2018-04-08 15:36:09"
"7501040091605       ";"7501040091605";"";"1.1.20.3";"1";"1185";"CREMA ACIDA 200GR YPT";"";"2018-03-02 10:26:37";"2018-03-09 13:11:58";"2012-05-25 10:30:03";"C";"2018-03-31 00:14:17"
"7501040091612       ";"7501040091612       ";"";"1.1.20.3";"1";"1185";"CREMA ACIDA 440GR YPT";"";"2018-01-30 10:39:35";"2018-03-22 15:34:11";"2012-05-25 10:30:03";"C";"2018-03-22 15:34:11"
"7501040091872       ";"7501040091872";"";"1.1.20.6";"2";"1185";"YOGHURT BEBER NATURAL MÁS CALCIO 220G";"";"2018-04-03 11:14:24";"2018-04-06 09:58:54";"2012-05-25 10:30:03";"C";"2018-04-06 09:58:54"
"7501040092565       ";"7501040092565";"";"1.1.20.6";"2";"1181";"placer coco fud";"";"2018-03-16 10:21:40";"2018-04-07 15:06:15";"2013-02-23 09:49:02";"C";"2018-04-07 15:06:15"
"7501040092572       ";"7501040092572";"";"1.1.20.6";"2";"1185";"Yoplait placer cookies cream";"";"2018-03-23 10:17:40";"2018-03-20 14:21:26";"2013-03-01 22:07:20";"C";"2018-03-23 10:20:40"
"7501040092589       ";"7501040092589";"";"1.1.20.6";"2";"1181";"placer pay de fresa";"";"2018-03-27 10:48:48";"2018-03-31 20:02:10";"2013-02-01 09:24:26";"C";"2018-03-31 20:02:10"
"7501040094422       ";"7501040094422";"";"1.1.20.6";"2";"1185";"yoplait disfruta fresa 307g";"";"2018-04-06 10:46:30";"2018-04-07 17:08:12";"2018-04-06 10:51:00";"C";"2018-04-07 17:08:12"
"7501043706100       ";"7501043706100";"";"1.10.7";"1";"1";"Anis nico 250 ml";"";"2018-01-26 18:22:46";"2018-04-08 13:34:51";"2012-09-21 23:14:58";"C";"2018-04-08 13:34:51"
"7501045401423       ";"7501045401423";"";"1.1.12.1";"1";"1";"Atun dolores aceite 140g";"";"2018-04-08 20:42:45";"2018-03-28 16:20:02";"2012-09-19 21:55:13";"C";"2018-04-08 21:18:40"
"7501045403144       ";"7501045403144";"";"1.1.12.1";"2";"1";"Atun dolores agua 140g";"";"2018-02-25 21:40:53";"2018-04-06 20:08:46";"2016-11-18 15:24:12";"C";"2018-04-06 20:08:46"
"7501047602019       605";"7501047602019";"605";"1.1.7";"14";"1";"Flor de Mayo   -605-";"";"2018-01-09 15:28:25";"2018-03-23 13:42:18";"2012-05-25 10:30:03";"C";"2018-03-23 13:42:18"
"7501048100163       ";"7501048100163";"";"1.1.25";"2";"42";"ACEITE CRISTAL 1LTO";"";"2018-02-10 20:42:09";"2018-04-01 10:56:19";"2012-05-25 10:30:03";"C";"2018-04-01 10:56:19"
"7501048100200       ";"7501048100200";"";"1.1.25";"8";"42";"Aceite Vegetal Cristal 500ml";"";"2018-03-19 21:23:19";"2018-04-08 21:02:34";"2012-05-25 10:30:03";"C";"2018-04-08 21:02:34"
"7501048100248       ";"7501048100248";"";"1.1.25";"8";"42";"Aceite Vegetal Cristal 1.5L";"";"2017-09-22 14:46:39";"2018-02-02 09:54:49";"2012-05-25 10:30:03";"C";"2018-02-02 09:54:49"
"7501049900212       ";"7501049900212";"";"1.15.2.2";"2";"1";"sol cero 355 ml";"";"2017-12-28 16:16:27";"2018-04-08 15:49:53";"2015-10-01 00:19:12";"C";"2018-04-08 15:49:53"
"7501049912215       ";"7501049912215";"";"1.15.2";"1";"1";"Dos XX lager 1.2L";"";"2018-03-01 15:51:22";"2018-03-30 22:05:57";"2014-01-25 11:26:50";"C";"2018-03-30 22:05:57"
"7501049912284       ";"7501049912284";"";"1.15.1";"2";"216";"XX Lager especial 473 ml";"";"2018-02-15 15:49:49";"2018-04-08 17:02:35";"2016-11-28 20:36:15";"C";"2018-04-08 17:02:35"
"7501049912321       ";"7501049912321";"";"1.15.1";"2";"216";"Dos XX lager lata 473 ml";"";"2018-01-11 15:19:27";"2018-03-28 20:36:33";"2017-03-16 20:45:32";"C";"2018-03-28 20:36:33"
"7501049917272       ";"7501049917272";"";"1.15.1";"2";"216";"Sol Michelada 473 ml";"";"2018-01-11 15:19:27";"2018-04-01 14:42:31";"2016-12-26 19:57:03";"C";"2018-04-01 14:42:31"
"7501049967062       ";"7501049967062";"";"1.15.1";"2";"216";"SOL Clamato 473ml";"";"2018-04-05 14:14:18";"2018-04-07 20:43:26";"2016-04-16 18:22:25";"C";"2018-04-07 20:43:26"
"7501049999360       ";"7501049999360";"";"1.15.1";"2";"216";"Heineken lager premiun 473ml";"";"2018-04-05 14:14:18";"2018-04-07 19:58:29";"2017-09-28 21:02:02";"C";"2018-04-07 19:58:29"
"7501050410311       ";"7501050410311";"";"1.1.21.12";"3";"1";"Hortencia suprem 450H 4/R";"";"2018-03-30 14:57:29";"2018-04-07 21:57:57";"2012-09-20 22:36:14";"C";"2018-04-07 21:57:57"
"7501050410557       308";"7501050410557";"308";"1.1.21.12";"2";"1";"Big Facial Quality pz -308-";"";"2018-04-08 14:01:59";"2018-04-08 16:28:38";"2013-07-30 14:47:00";"C";"2018-04-08 16:28:38"
"7501052410111       ";"7501052410111";"";"1.1.5.1";"2";"1";"Cafe legal 30g";"";"2018-01-28 15:02:10";"2018-04-06 18:18:16";"2016-07-16 09:54:16";"C";"2018-04-06 18:18:16"
"7501052411538       ";"7501052411538";"";"1.1.5.1";"1";"1";"cafe legal a la canela 30g";"";"2017-11-07 15:44:55";"2018-03-27 09:38:55";"2016-01-07 18:21:04";"C";"2018-03-27 09:38:55"
"7501052424026       ";"7501052424026";"";"1.1.12.5";"10";"1120";"Frijoles Negros Refritos La Sierra 430g";"";"2018-02-06 14:47:01";"2018-03-31 17:05:26";"2012-05-25 10:30:03";"C";"2018-03-31 17:05:26"
"7501052424033       ";"7501052424033";"";"1.1.12.5";"10";"1120";"Frijoles Bayos Refritos La Sierra 430g";"";"2018-02-02 15:43:12";"2018-03-28 16:52:40";"2012-05-25 10:30:03";"C";"2018-03-28 16:52:40"
"7501052477107       ";"7501052477107";"";"1.1.12.4";"10";"1119";"Mitades Duraznos Clemente Jacques 820g";"";"2018-03-02 20:08:44";"2018-03-25 18:42:10";"2012-05-25 10:30:03";"C";"2018-03-25 18:42:10"
"7501052477206       ";"7501052477206";"";"1.1.12.4";"10";"1119";"Rebanadas Piña Almibar 800g";"";"2017-10-20 20:20:22";"2018-01-02 16:37:23";"2012-05-25 10:30:03";"C";"2018-01-02 16:37:23"
"7501052477411       ";"7501052477411";"";"1.1.12.4";"10";"1119";"Clemente Jacques Mango Rebanadas 480g";"";"2017-10-26 09:37:59";"2018-04-03 16:25:13";"2013-07-27 20:16:24";"C";"2018-04-03 16:25:13"
"7501053670309       ";"7501053670309";"";"1.10.16";"9";"1";"viña real 2.6 durazno";"";"2017-12-29 19:32:47";"2018-03-21 21:35:49";"2016-05-16 00:08:37";"C";"2018-03-21 21:35:49"
"7501053670507       ";"7501053670507";"";"1.10.16";"2";"1";"Viña de durazno 400ml";"";"2018-04-08 20:42:45";"2018-04-07 18:03:45";"2016-02-02 20:54:39";"C";"2018-04-08 21:18:38"
"7501055300075       ";"7501055300075";"";"1.1.18.10";"10";"241";"Coca Cola Lata 355ml";"";"2018-04-06 15:06:02";"2018-04-08 19:14:40";"2012-05-25 10:30:03";"C";"2018-04-08 19:14:40"
"7501055300952       ";"7501055300952";"";"1.1.18.14";"9";"1";"Coca Cola Vidrio 1.1/4L Retornable";"";"2018-04-06 15:06:02";"2018-04-08 21:35:58";"2012-09-17 19:49:33";"C";"2018-04-08 21:35:58"
"7501055302277       ";"7501055302277";"";"1.1.18.14";"2";"241";"Fanta de Piña 2l";"";"2018-04-04 16:22:17";"2018-04-06 09:18:19";"2015-04-06 14:20:59";"C";"2018-04-06 09:18:19"
"7501055302451       ";"7501055302451";"";"1.1.18.14";"9";"241";"Coca Cola 1L NR";"";"2018-04-06 15:06:02";"2018-04-08 17:38:47";"2012-05-25 10:30:03";"C";"2018-04-08 17:38:47"
"7501055302611       ";"7501055302611";"";"1.1.18.14";"2";"241";"Fanta uva 600ml..";"";"2018-02-07 14:41:39";"2018-03-09 20:06:29";"2018-02-07 14:44:07";"C";"2018-03-09 20:06:29"
"7501055303779       ";"7501055303779";"";"1.1.18.14";"8";"243";"Fanta Naranja N.R 600 ml";"";"2018-04-04 16:22:17";"2018-04-08 16:46:30";"2012-05-25 10:30:03";"C";"2018-04-08 16:46:30"
"7501055304653       ";"7501055304653";"";"1.1.18.14";"2";"241";"Delawer punch 1/12 600ml";"";"2018-04-04 16:02:32";"2018-04-06 20:53:19";"2012-09-22 13:07:33";"C";"2018-04-06 20:53:19"
"7501055304721       ";"7501055304721";"";"1.1.18.3";"8";"240";"Agua Purificada Ciel 1.5L";"";"2018-02-09 13:18:42";"2018-04-04 09:36:00";"2012-05-25 10:30:03";"C";"2018-04-04 09:36:00"
"7501055304745       ";"7501055304745";"";"1.1.18.14";"9";"241";"Coca Cola 3L NR";"";"2018-04-06 15:06:02";"2018-04-08 11:55:33";"2012-09-19 15:35:59";"C";"2018-04-08 11:55:33"
"7501055304806       ";"7501055304806";"";"1.1.18.14";"9";"1";"Sprite 3L";"";"2018-04-06 15:06:02";"2018-04-05 16:12:16";"2012-09-22 15:47:00";"C";"2018-04-06 15:36:57"
"7501055304813       ";"7501055304813";"";"1.1.18.14";"9";"1";"Fresca 3 litros";"";"2017-12-22 14:11:52";"2018-03-28 13:32:29";"2012-09-22 12:54:53";"C";"2018-03-28 13:32:29"
"7501055305247       7428";"7501055305247";"7428";"1.1.18.14";"9";"241";"Coca Cola 2.5L NR";"";"2018-03-28 17:08:03";"2018-04-06 12:52:18";"2012-05-25 10:30:03";"C";"2018-04-06 12:52:18"
"7501055305339       ";"7501055305339";"";"1.1.18.14";"8";"242";"Coca Cola Light N.R. 600ml";"";"2018-03-02 12:52:59";"2018-04-08 11:09:17";"2012-05-25 10:30:03";"C";"2018-04-08 11:09:17"
"7501055305346       ";"7501055305346";"";"1.1.18.14";"9";"241";"Coca Cola Light 1L";"";"2018-02-28 13:48:57";"2018-04-08 13:24:12";"2012-05-25 10:30:03";"C";"2018-04-08 13:24:12"
"7501055305629       ";"7501055305629";"";"1.1.18.14";"8";"249";"Sprite N.R. 600ml";"";"2018-04-02 14:09:59";"2018-04-07 13:56:30";"2012-05-25 10:30:03";"C";"2018-04-07 13:56:30"
"7501055305650       ";"7501055305650";"";"1.1.18.14";"8";"249";"Sprite 2 lts No Retornable";"";"2018-03-14 15:07:12";"2018-04-07 20:06:08";"2012-05-25 10:30:03";"C";"2018-04-07 20:06:08"
"7501055307579       ";"7501055307579";"";"1.1.18.14";"9";"1";"Delaware punch 250ml";"";"2018-03-28 16:52:03";"2018-04-05 19:52:24";"2013-08-23 22:31:51";"C";"2018-04-05 19:52:24"
"7501055307906       ";"7501055307906";"";"1.1.18.3";"8";"240";"Agua Purificada Ciel 600ml";"";"2018-03-12 14:40:23";"2018-04-08 14:13:47";"2012-05-25 10:30:03";"C";"2018-04-08 14:13:47"
